# owner.fqn	M|F	oldName	newName	evidence
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method14	createLinesEsp	RenderType factory "lunar_lines_esp"
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method15	createWorld3d	RenderType factory "lunar_3D"
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method16	createParticle	RenderType factory "lunar_particle"
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method17	createCosmetic	RenderType factory "lunar_cosmetic"
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method18	createEntitySolid	RenderType factory "lunar_entity_solid"
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method19	createEntityCutout	RenderType factory "lunar_entity_cutout"
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method20	createEntityCutoutNoCull	RenderType factory "lunar_entity_cutout_no_cull"
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method21	createEntityCutoutNoCullLarge	RenderType factory "lunar_entity_cutout_no_cull" (1536 buffer, field67 pipeline)
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method22	createArmorCutoutNoCullTriangles	RenderType factory "lunar_armor_cutout_no_cull_triangles"
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method23	createArmorDecalCutoutNoCullTriangles	RenderType factory "lunar_armor_decal_cutout_no_cull_triangles"
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method24	createEntityTranslucent	RenderType factory "lunar_entity_translucent"
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method25	createEntityTranslucentNoDepthWrite	RenderType factory "lunar_entity_translucent_no_depth_write"
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method26	createEntityTranslucentNoCull	RenderType factory "lunar_entity_translucent_no_cull"
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method27	createEntityTranslucentCull	RenderType factory "lunar_entity_translucent_cull"
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method28	createClothCloak	RenderType factory "lunar_cloth_cloak"
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method29	createClothCloakOutline	RenderType factory "lunar_cloth_cloak_outline"
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method30	createCloak	RenderType factory "lunar_cloak"
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method31	createGuiTexturedPremultiplied	RenderType factory "lunar_gui_textured_premultiplied"
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method32	createCrosshair	RenderType factory "lunar_crosshair"
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method33	createCrosshairBlur	RenderType factory "lunar_crosshair_blur"
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method34	createSprays	RenderType factory "lunar_sprays"
com.moonsworth.lunar.bridge.MixinHelper5_6	M	method35	validateTexture	logs "Creating rendertype with null resource location" when the texture passed to a factory is null
com.moonsworth.lunar.bridge.horsestats.Horsestats14	M	method1	createWithDefaultNamespace	create(var0) when var0 contains ":" else create(var1,var0): builds a ResourceLocation from a possibly-prefixed string with a fallback namespace (callers pass "lunar")
com.moonsworth.lunar.bridge.horsestats.Horsestats14	M	method2	isValidResourceChar	char check accepting [a-z0-9_\-./:]; the colon-tolerant sibling of validPathChar, used for full resource strings
com.moonsworth.lunar.bridge.horsestats.Horsestats14	M	method3	isValidNamespace	namespace char loop (validNamespaceChar) over the whole string
com.moonsworth.lunar.bridge.horsestats.Horsestats14	M	method4	isValidResourceLocation	splits on ":" and validates both halves via method3 + isValidPath, defaulting the empty namespace to "minecraft"
com.moonsworth.lunar.bridge.horsestats.Horsestats14	M	method5	split	private "minecraft"-defaulting split of a string on a char
com.moonsworth.lunar.bridge.BridgeExtension_4	M	method1	getEnchantmentLevel	iterates bridge$getEnchantments() and returns the stored level for the Bridge2_26 enchantment (0 when absent) = ItemStack.getEnchantmentLevel
com.moonsworth.lunar.bridge.Bridge	M	method14	getRenderHelper	static accessor for the RenderHelperBridge singleton (field5); call sites bracket item draws with getRenderHelper().enable/disableItemLighting and use it for nameplates/panorama
com.moonsworth.lunar.bridge.Bridge	M	method15	setRenderHelper	static setter paired with method14/field5 (Generated)
com.moonsworth.lunar.bridge.RenderHelperBridge	M	method1	enableStandardItemLighting	RenderHelperBridge singleton method1; RenderHelper.enableStandardItemLighting (classes-bridge34)
com.moonsworth.lunar.bridge.RenderHelperBridge	M	method2	enableGuiItemLighting	RenderHelper.enableGUIStandardItemLighting; HUD item-icon renderers bracket their draws with method2()/method3()
com.moonsworth.lunar.bridge.RenderHelperBridge	M	method3	disableItemLighting	RenderHelper.disableStandardItemLighting; paired with method2() after item draws
com.moonsworth.lunar.bridge.RenderHelperBridge	M	method4	renderNameplates	world-space nameplate list variant: (font, List<Component>, x, y, z, partialTicks, flags, entity BridgeExtension)
com.moonsworth.lunar.bridge.RenderHelperBridge	M	method5	renderNameplate	single-Component world-space nameplate (Skyblock*Hp HUDs call it with Ref.method10() font)
com.moonsworth.lunar.bridge.RenderHelperBridge	M	method6	renderMenuPanorama	main-menu panorama/skybox draw; Bridge7Handler.method1 calls it behind the menu (MixinHelper_4 + legacy flag)
com.moonsworth.lunar.bridge.RenderHelperBridge	M	method7	tickPanorama	per-frame panorama timer update called from the main menu updateScreen
com.moonsworth.lunar.bridge.Bridge3_35	M	method1	enableStandardItemLighting	lazy-named twin of RenderHelperBridge declaring the same method1; rename with the family
com.moonsworth.lunar.bridge.Bridge3_35	M	method2	enableGuiItemLighting	lazy-named twin of RenderHelperBridge declaring the same method2; rename with the family
com.moonsworth.lunar.bridge.Bridge3_35	M	method3	disableItemLighting	lazy-named twin of RenderHelperBridge declaring the same method3; rename with the family
com.moonsworth.lunar.bridge.Bridge3_35	M	method4	renderNameplates	lazy-named twin of RenderHelperBridge declaring the same method4; rename with the family
com.moonsworth.lunar.bridge.Bridge3_35	M	method5	renderNameplate	lazy-named twin of RenderHelperBridge declaring the same method5; rename with the family
com.moonsworth.lunar.bridge.Bridge3_35	M	method6	renderMenuPanorama	lazy-named twin of RenderHelperBridge declaring the same method6; rename with the family
com.moonsworth.lunar.bridge.Bridge3_35	M	method7	tickPanorama	lazy-named twin of RenderHelperBridge declaring the same method7; rename with the family
com.moonsworth.lunar.legacy.wrapper.Bridge3Iterator	M	method1	enableStandardItemLighting	Bridge3Iterator implements Bridge3_35; method1 is the RenderHelperBridge.method1 (enableStandardItemLighting) implementation
com.moonsworth.lunar.legacy.wrapper.Bridge3Iterator	M	method2	enableGuiItemLighting	Bridge3Iterator implements Bridge3_35; method2 is the RenderHelperBridge.method2 (enableGuiItemLighting) implementation
com.moonsworth.lunar.legacy.wrapper.Bridge3Iterator	M	method3	disableItemLighting	Bridge3Iterator implements Bridge3_35; method3 is the RenderHelperBridge.method3 (disableItemLighting) implementation
com.moonsworth.lunar.legacy.wrapper.Bridge3Iterator	M	method4	renderNameplates	Bridge3Iterator implements Bridge3_35; method4 is the RenderHelperBridge.method4 (renderNameplates) implementation
com.moonsworth.lunar.legacy.wrapper.Bridge3Iterator	M	method5	renderNameplate	Bridge3Iterator implements Bridge3_35; method5 is the RenderHelperBridge.method5 (renderNameplate) implementation
com.moonsworth.lunar.legacy.wrapper.Bridge3Iterator	M	method6	renderMenuPanorama	Bridge3Iterator implements Bridge3_35; method6 is the RenderHelperBridge.method6 (renderMenuPanorama) implementation
com.moonsworth.lunar.legacy.wrapper.Bridge3Iterator	M	method7	tickPanorama	Bridge3Iterator implements Bridge3_35; method7 is the RenderHelperBridge.method7 (tickPanorama) implementation
com.moonsworth.lunar.bridge.GuiScreenBridge	M	method1	isInstanceOf	clazz.isInstance(this) OR the wrapped driver screen (Bridge5Extension62.method2) is an instance; used for "is this screen a X" checks
com.moonsworth.lunar.bridge.Bridge5Extension6	M	method1	isInstanceOf	lazy-named twin of GuiScreenBridge declaring the same method1(Class) instance check
com.moonsworth.lunar.bridge.Bridge5Extension10	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Resource Packs"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.Bridge5Extension2_3	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Controls"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.Bridge5Extension3_2	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Edit Sign"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.Bridge5Extension4	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "New Chat"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.Bridge5Extension5	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Achievement"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.Bridge5Extension610	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Main Menu"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.Bridge5Extension611	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Pause Screen"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.Bridge5Extension612	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "GUI"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.Bridge5Extension63	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Language"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.Bridge5Extension64	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Options"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.Bridge5Extension65	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Server Selector"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.Bridge5Extension66	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Yes No"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.Bridge5Extension662	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Confirm Open Link"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.Bridge5Extension67	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Select World"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.Bridge5Extension68	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Alert"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.Bridge5Extension7	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Achievements"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.Bridge5Extension8	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Book"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.Bridge5Extension_2	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Server Links"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.Bridge5Extension_3	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "GuiContainer"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.Bridge5_15	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning empty; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.GuiAchievementBridge	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Achievement"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.GuiAchievementsBridge	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Achievements"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.GuiBridge	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning empty; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.GuiConfirmOpenLinkBridge	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Confirm Open Link"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.GuiContainerBridge	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "GuiContainer"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.GuiControlsBridge	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Controls"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.GuiEditSignBridge	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Edit Sign"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.GuiErrorScreenBridge	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Alert"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.GuiIngameMenuBridge	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Pause Screen"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.GuiLanguageBridge	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Language"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.GuiMainMenuBridge	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Main Menu"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.GuiMultiplayerBridge	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Server Selector"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.GuiNewChatBridge	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "New Chat"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.GuiOptionsBridge	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Options"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.GuiScreenBookBridge	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Book"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.GuiScreenResourcePacksBridge	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Resource Packs"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.GuiSelectWorldBridge	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Select World"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.GuiYesNoBridge	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Yes No"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.bridge.ServerLinksScreenBridge	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning "Server Links"; renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.legacy.wrapper.GuiScreenImpl	M	method1	getScreenTitle	driver-screen title override of GuiBridge.method1() returning wrapped screen title (field1.method8()); renamed as one family so the callers resolve at runtime
com.moonsworth.lunar.client.click.holograms.Bridge7Iterator	M	method46	drawTexturedRect	static textured-rect helper forwarding to MixinHelper_4.method25(texture, x, y, u, v, w, h, texW, texH, tint)
com.moonsworth.lunar.client.click.holograms.Bridge7Iterator	M	method94	drawRect	static rect fill forwarding to MixinHelper_4.method2(x, y, w, h, tint); used for health/durability bars and borders in the HUD renderers
